total_pop,family_12_17_estimate_sum,median_income,college_associate_degree_est,bachelors_degree_est,normalised_pop,normalised_income,heavily_asian,highest_price_premier
78,16,60000,0,0,0.000584015,0.232325395,FALSE,FALSE
1388,150,57292,0.437,0.111,0.012002824,0.22138407,FALSE,FALSE
14994,953,46892,0.293,0.056,0.130601536,0.179364207,FALSE,FALSE
243,22,84375,0,0,0.002022262,0.330809448,FALSE,FALSE
4218,339,56205,0.442,0,0.036670938,0.216992186,FALSE,FALSE
9940,700,47951,0.379,0.073,0.086547597,0.18364296,FALSE,FALSE
967,72,60652,0.51,0,0.008333115,0.234959717,FALSE,FALSE
20339,1087,54938,0.5,0.113,0.177192019,0.211873035,FALSE,FALSE
29448,2110,42744,0.496,0.082,0.256591965,0.162604747,FALSE,FALSE
26957,2188,48582,0.46,0.079,0.234878795,0.186192435,FALSE,FALSE
35863,2040,26356,0.652,0.064,0.312509261,0.09639114,FALSE,FALSE
1567,100,45625,0.324,0.023,0.013563104,0.174245057,FALSE,FALSE
196,0,24904,0,0,0.00161258,0.090524521,FALSE,FALSE
6085,468,47937,0.675,0.085,0.05294492,0.183586395,FALSE,FALSE
30564,1615,67647,0.301,0.396,0.266319744,0.263222115,TRUE,FALSE
12396,581,71706,0.432,0.273,0.107955685,0.279621983,FALSE,FALSE
13406,162,27528,0.726,0.112,0.116759499,0.101126456,FALSE,FALSE
16081,1190,49371,0.334,0.135,0.140076532,0.189380288,FALSE,FALSE
11775,812,70765,0.316,0.486,0.102542646,0.275819993,TRUE,FALSE
18320,1050,59269,0.438,0.134,0.159593107,0.229371884,FALSE,FALSE
43977,2957,69859,0.5,0.159,0.383236143,0.272159417,FALSE,FALSE
23044,1680,33862,0.413,0.149,0.200770552,0.126718168,TRUE,FALSE
17700,2288,163413,0.454,0.276,0.154188785,0.650152322,FALSE,FALSE
5999,422,40528,0.503,0.049,0.052195288,0.153651284,FALSE,FALSE
2100,172,59833,0.292,0,0.018209078,0.231650653,FALSE,FALSE
4415,337,38898,0.427,0.018,0.038388117,0.147065478,FALSE,FALSE
307,18,41250,0.714,0,0.002580128,0.156568432,FALSE,FALSE
11288,838,41225,0.323,0.093,0.098297639,0.156467422,FALSE,FALSE
236,5,51563,0,1,0.001961246,0.198236782,FALSE,FALSE
2322,163,45648,0.65,0.022,0.020144173,0.174337985,FALSE,FALSE
9314,932,21790,0.373,0.066,0.081090976,0.077942805,FALSE,FALSE
11136,455,26558,0.407,0.119,0.096972708,0.097207295,FALSE,FALSE
15819,1303,43131,0.332,0.078,0.13779277,0.16416837,FALSE,FALSE
24414,2440,27640,0.244,0.007,0.212712359,0.101578977,FALSE,FALSE
21166,1159,34692,0.454,0.06,0.184400687,0.130071676,FALSE,FALSE
27105,2466,62367,0.508,0.186,0.236168859,0.241888954,FALSE,FALSE
8186,567,36020,0.387,0.085,0.071258597,0.135437289,FALSE,FALSE
18939,1259,39452,0.512,0.069,0.164988712,0.149303844,FALSE,FALSE
625,53,55313,0.635,0,0.005352022,0.213388175,FALSE,FALSE
764,83,69063,0.518,0,0.006563636,0.268943281,FALSE,FALSE
649,54,65417,0.471,0.078,0.005561221,0.254212087,FALSE,FALSE
573,68,50278,0.484,0,0.004898756,0.193044905,FALSE,FALSE
3400,318,55964,0.672,0.028,0.02954072,0.216018456,FALSE,FALSE
1045,66,95000,0.3,0.7,0.009013014,0.373738394,FALSE,FALSE
210,14,58571,0.417,0,0.001734613,0.226551705,FALSE,FALSE
1201,114,82000,0.227,0.027,0.010372811,0.321213566,FALSE,FALSE
637,51,48438,0.818,0,0.005456622,0.185610621,FALSE,FALSE
13582,997,56759,0.34,0.137,0.118293629,0.219230552,FALSE,FALSE
62592,4603,41933,0.354,0.025,0.545496544,0.159328005,FALSE,FALSE
21455,2066,64076,0.473,0.108,0.186919798,0.248793949,FALSE,FALSE
42277,3177,56594,0.508,0.098,0.368417841,0.21856389,FALSE,FALSE
17447,1245,39614,0.422,0.029,0.151983473,0.149958384,FALSE,FALSE
47787,2859,42810,0.536,0.04,0.416446571,0.162871411,FALSE,FALSE
35689,2690,45598,0.467,0.026,0.310992565,0.174135967,FALSE,FALSE
8492,943,63843,0.376,0,0.073925891,0.247852543,FALSE,FALSE
10422,611,48480,0.312,0.064,0.090749022,0.185780317,FALSE,FALSE
4003,244,40272,0.398,0,0.034796859,0.152616949,FALSE,FALSE
8138,566,32835,0.424,0.04,0.070840198,0.122568707,FALSE,FALSE
1708,94,48189,0.199,0.221,0.014792152,0.184604569,FALSE,FALSE
21622,1855,67320,0.405,0.137,0.188375478,0.261900914,FALSE,FALSE
24,0,58750,1,0,0.000113316,0.227274931,FALSE,FALSE
14892,1298,78161,0.505,0.082,0.129712438,0.30570258,FALSE,FALSE
15860,1242,116206,0.349,0.227,0.138150153,0.45941851,FALSE,FALSE
12500,911,88370,0.475,0.207,0.108862216,0.346950732,FALSE,FALSE
20026,1543,62323,0.296,0.046,0.174463708,0.241711178,FALSE,FALSE
1496,68,53850,0.542,0,0.012944222,0.207477111,FALSE,FALSE
18635,1597,47834,0.454,0.043,0.162338851,0.183170237,FALSE,FALSE
1885,137,58466,0.348,0.103,0.016334998,0.226127466,FALSE,FALSE
8422,828,65556,0.741,0.029,0.073315726,0.254773699,FALSE,FALSE
8643,603,56056,0.334,0.113,0.075242105,0.216390171,FALSE,FALSE
8611,811,62214,0.404,0.102,0.074963172,0.241270778,FALSE,FALSE
3259,244,55938,0.463,0.087,0.028311672,0.215913407,FALSE,FALSE
15120,1233,69877,0.523,0.156,0.131699834,0.272232144,FALSE,FALSE
13724,1000,53314,0.346,0.079,0.119531393,0.205311472,FALSE,FALSE
4432,389,56292,0.466,0.064,0.0385363,0.217343698,FALSE,FALSE
2202,183,50677,0.435,0.188,0.019098176,0.194657013,FALSE,FALSE
4609,386,39060,0.532,0,0.040079147,0.147720018,FALSE,FALSE
1056,53,54074,0.692,0,0.009108897,0.208382154,FALSE,FALSE
8000,628,79841,0.524,0.207,0.0696373,0.312490404,FALSE,FALSE
2151,125,66875,0.261,0.286,0.018653627,0.260102949,FALSE,FALSE
4871,312,20692,0.33,0,0.042362909,0.073506477,FALSE,FALSE
7228,528,46364,0.286,0.024,0.062908048,0.177230891,FALSE,FALSE
832,35,22847,0.147,0.018,0.007156368,0.082213477,FALSE,FALSE
3376,213,45813,0.484,0,0.02933152,0.175004646,FALSE,FALSE
1552,151,37872,0.309,0,0.013432354,0.142920057,FALSE,FALSE
6188,444,50327,0.582,0.103,0.053842734,0.193242883,FALSE,FALSE
3235,270,46641,0.5,0.092,0.028102473,0.178350074,FALSE,FALSE
6327,727,65000,0.285,0,0.055054348,0.252527252,FALSE,FALSE
25032,2701,32043,0.286,0.031,0.218099248,0.119368732,FALSE,FALSE
1124,70,223893,0,0,0.009701629,0.894513984,TRUE,FALSE
37461,2296,52389,0.379,0.153,0.326438465,0.201574129,FALSE,FALSE
33923,1972,77485,0.555,0.183,0.295598964,0.302971289,TRUE,FALSE
41354,2828,81144,0.424,0.06,0.360372375,0.317755008,TRUE,FALSE
37489,2381,47313,0.45,0.051,0.326682531,0.181065204,TRUE,FALSE
32755,2947,124511,0.395,0.153,0.28541792,0.492973794,TRUE,FALSE
3121,208,83716,0.789,0.042,0.027108775,0.328146843,FALSE,FALSE
96,4,52813,0,0,0.000740915,0.203287246,FALSE,FALSE
323,9,52750,0.429,0,0.002719594,0.203032703,FALSE,FALSE
4283,247,43520,0.393,0.219,0.03723752,0.165740075,FALSE,FALSE
325,13,39338,0.4,0,0.002737027,0.148843242,FALSE,FALSE
474,41,42778,0.545,0,0.004035808,0.162742119,FALSE,FALSE
273,20,49028,0.632,0,0.002283762,0.18799444,FALSE,FALSE
19750,620,60342,0.468,0.154,0.172057913,0.233707202,TRUE,FALSE
7776,502,28896,0.343,0,0.067684771,0.106653684,FALSE,FALSE
26454,2086,97395,0.414,0.214,0.230494321,0.383415084,TRUE,FALSE
1226,120,40924,0.238,0,0.010590727,0.155251271,FALSE,FALSE
8719,725,104651,0.394,0.181,0.07590457,0.412732018,FALSE,FALSE
878,54,57772,0.622,0,0.007557334,0.223323448,FALSE,FALSE
272,26,42083,0,0,0.002275045,0.159934061,FALSE,FALSE
2929,304,61170,0.606,0.025,0.025435179,0.23705263,FALSE,FALSE
30,0,26250,0,0,0.000165616,0.095962861,FALSE,FALSE
3656,193,44178,0.304,0.093,0.031772182,0.168398639,FALSE,FALSE
603,56,50417,0.8,0,0.005160256,0.193606516,FALSE,FALSE
1740,158,51750,0.5,0.111,0.015071084,0.198992331,FALSE,FALSE
846,51,41053,0.667,0.148,0.007278401,0.155772479,FALSE,FALSE
1944,195,51786,0.39,0.007,0.01684928,0.199137785,FALSE,FALSE
248,7,33281,0.538,0,0.002065846,0.124370712,FALSE,FALSE
1807,151,51500,0.133,0.143,0.0156551,0.197982239,FALSE,FALSE
359,15,44250,0.171,0.4,0.003033393,0.168689546,FALSE,FALSE
2383,119,51905,0.293,0.038,0.020675889,0.199618589,FALSE,FALSE
1089,102,54336,0.575,0,0.009396546,0.209440732,FALSE,FALSE
1561,90,79963,0.357,0.204,0.013510804,0.312983329,FALSE,FALSE
438,39,43594,0.321,0.071,0.003722009,0.166039062,FALSE,FALSE
6374,251,49226,0.568,0.212,0.055464031,0.188794434,FALSE,FALSE
154,0,49688,0,0,0.001246481,0.190661086,FALSE,FALSE
280,13,45000,0.867,0,0.002344778,0.171719824,FALSE,FALSE
40452,2156,30753,0.321,0.057,0.352509959,0.114156653,FALSE,FALSE
1475,93,39563,0.458,0,0.012761173,0.149752325,FALSE,FALSE
553,12,45350,0.034,0,0.004724423,0.173133954,FALSE,FALSE
41317,4170,27782,0.285,0.007,0.360049859,0.10215271,FALSE,FALSE
33646,1965,46233,0.383,0.156,0.293184453,0.176701602,FALSE,FALSE
20015,1423,36028,0.345,0.032,0.174367825,0.135469612,FALSE,FALSE
12108,797,58932,0.382,0.017,0.10544529,0.228010279,FALSE,FALSE
1571,64,56375,0.436,0.248,0.013597971,0.217679049,FALSE,FALSE
2198,252,53690,0.374,0.052,0.019063309,0.206830652,FALSE,FALSE
4518,305,50365,0.208,0.116,0.039285932,0.193396417,FALSE,FALSE
62551,5121,41335,0.305,0.018,0.545139161,0.156911863,FALSE,FALSE
26183,2133,72005,0.499,0.032,0.22813211,0.280830054,FALSE,FALSE
491,82,46939,0.143,0,0.004183991,0.179554105,FALSE,FALSE
3903,321,59627,0.142,0.095,0.033925194,0.230818337,FALSE,FALSE
628,65,47083,0.54,0,0.005378172,0.180135918,FALSE,FALSE
382,24,41458,1,0,0.003233876,0.157408829,FALSE,FALSE
5919,444,48442,0.734,0.079,0.051497956,0.185626783,FALSE,FALSE
376,18,35227,0.225,0,0.003181576,0.132233275,FALSE,FALSE
444,24,49545,0.762,0,0.003774309,0.190083312,FALSE,FALSE
206,22,55781,1,0,0.001699746,0.215279068,FALSE,FALSE
190,3,37750,1,0,0.00156028,0.142427132,FALSE,FALSE
29677,1754,32925,0.302,0.04,0.258588077,0.12293234,FALSE,FALSE
35279,2780,21273,0.262,0.034,0.307418739,0.075853932,FALSE,FALSE
17197,1168,24419,0.354,0.009,0.149804311,0.088564941,FALSE,FALSE
3445,225,57135,0.056,0.021,0.029932969,0.220749731,FALSE,FALSE
6340,255,34101,0.436,0.261,0.055167665,0.127683817,FALSE,FALSE
29730,1957,41444,0.38,0.088,0.25905006,0.157352264,FALSE,FALSE
91,17,42750,0.25,0.5,0.000697332,0.162628989,FALSE,FALSE
533,38,54205,0.537,0.056,0.00455009,0.208911443,FALSE,FALSE
5232,344,53975,0.482,0.026,0.045509619,0.207982158,FALSE,FALSE
1078,59,31080,0.267,0,0.009300663,0.115477855,FALSE,FALSE
1558,120,40250,0.378,0.031,0.013484654,0.15252806,FALSE,FALSE
1089,103,49583,0.19,0,0.009396546,0.190236847,FALSE,FALSE
772,111,54063,0.352,0,0.006633369,0.20833771,FALSE,FALSE
595,26,43125,0.49,0.02,0.005090522,0.164144128,FALSE,FALSE
1818,138,45741,0.319,0.061,0.015750983,0.17471374,FALSE,FALSE
364,20,49583,0.765,0.176,0.003076977,0.190236847,FALSE,FALSE
2123,171,41875,0.224,0,0.01840956,0.159093664,FALSE,FALSE
434,32,51667,0.174,0,0.003687142,0.198656981,FALSE,FALSE
273,16,51458,0.625,0.125,0.002283762,0.197812543,FALSE,FALSE
330,15,58393,0.5,0,0.002780611,0.225832519,FALSE,FALSE
59,2,81250,0,0,0.000418399,0.318183287,FALSE,FALSE
889,45,34554,0.318,0,0.007653217,0.129514105,FALSE,FALSE
2839,186,36397,0.162,0.021,0.02465068,0.136960509,FALSE,FALSE
169,24,36250,0,0,0.00137723,0.136366575,FALSE,FALSE
857,114,32721,0.404,0.087,0.007374284,0.122108104,FALSE,FALSE
297,7,24444,0.722,0,0.002492961,0.08866595,FALSE,FALSE
3176,307,55885,0.188,0.044,0.027588191,0.215699267,FALSE,FALSE
7610,850,50988,0.632,0,0.066237808,0.195913568,FALSE,FALSE
4451,286,39211,0.706,0.015,0.038701917,0.148330115,FALSE,FALSE
5922,476,40640,0.427,0.018,0.051524106,0.154103805,FALSE,FALSE
10547,546,38043,0.356,0.018,0.091838603,0.143610961,FALSE,FALSE
993,53,36250,0.299,0,0.008559748,0.136366575,FALSE,FALSE
920,60,33092,0.374,0,0.007923433,0.123607082,FALSE,FALSE
1727,91,45536,0.333,0,0.014957768,0.173885464,FALSE,FALSE
1062,73,75288,0.403,0.221,0.009161197,0.294094593,FALSE,FALSE
657,72,48438,0.305,0,0.005630955,0.185610621,FALSE,FALSE
11312,1092,66048,0.295,0.081,0.098506838,0.256761562,FALSE,FALSE
551,49,62656,0.444,0,0.00470699,0.243056622,FALSE,FALSE
2824,134,69701,0.333,0.019,0.024519931,0.271521038,FALSE,FALSE
3933,230,40737,0.43,0.206,0.034186693,0.154495721,FALSE,FALSE
1826,142,53942,0.237,0.077,0.015820716,0.207848825,FALSE,FALSE
29814,2610,111549,0.398,0.144,0.259782258,0.4406025,FALSE,FALSE
13763,1134,51114,0.292,0.039,0.119871342,0.196422655,FALSE,FALSE
35685,3444,80909,0.438,0.111,0.310957698,0.316805521,FALSE,FALSE
38205,4187,84548,0.469,0.153,0.332923651,0.331508432,TRUE,FALSE
2106,98,34259,0.328,0,0.018261377,0.128322195,FALSE,FALSE
502,18,36471,0.617,0,0.004279874,0.137259497,FALSE,FALSE
2145,144,34083,0.5,0,0.018601327,0.12761109,FALSE,FALSE
4493,279,29934,0.303,0,0.039068016,0.110847589,FALSE,FALSE
29579,1412,51350,0.297,0.101,0.257733846,0.197376183,FALSE,TRUE
1421,59,31354,0.321,0,0.012290474,0.116584916,FALSE,FALSE
4778,337,53750,0.614,0.053,0.041552261,0.207073074,FALSE,FALSE
1075,64,33889,0.369,0.167,0.009274513,0.126827258,FALSE,FALSE
964,18,123750,0.079,0.447,0.008306965,0.489899072,FALSE,FALSE
12372,1232,94250,0.34,0.225,0.107746485,0.370708115,FALSE,FALSE
3283,67,63200,0.268,0.268,0.028520872,0.245254584,FALSE,FALSE
2787,194,60556,0.354,0.125,0.024197415,0.234571842,FALSE,FALSE
1553,86,74375,0.708,0.054,0.013441071,0.290405734,FALSE,FALSE
19868,1524,64357,0.543,0.126,0.173086478,0.249929294,FALSE,FALSE
4782,655,111875,0.475,0.168,0.041587127,0.441919661,FALSE,FALSE
2166,174,47031,0.449,0.102,0.018784376,0.179925819,FALSE,FALSE
214,7,43750,0,0,0.00176948,0.16666936,FALSE,FALSE
127,14,34063,0,0,0.001011131,0.127530283,FALSE,FALSE
2260,127,34911,0.437,0.087,0.019603741,0.130956518,FALSE,FALSE
1494,73,50758,0.341,0.098,0.012926789,0.194984283,FALSE,FALSE
3122,145,42432,0.35,0.124,0.027117492,0.161344151,FALSE,FALSE
1699,96,43657,0.302,0.128,0.014713702,0.166293606,FALSE,FALSE
38675,3594,68473,0.346,0.101,0.337020475,0.266559462,FALSE,FALSE
38941,2554,40105,0.465,0.119,0.339339104,0.151942207,FALSE,FALSE
6124,450,36516,0.184,0.076,0.053284869,0.137441314,FALSE,FALSE
453,16,20250,0.25,0,0.003852758,0.071720633,FALSE,FALSE
11831,838,36219,0.335,0.016,0.103030778,0.136241323,FALSE,FALSE
5264,345,37033,0.216,0,0.045788552,0.139530186,FALSE,FALSE
7184,544,36441,0.243,0,0.062524516,0.137138286,FALSE,FALSE
30960,2428,42840,0.362,0.056,0.269771537,0.162992622,FALSE,FALSE
19100,1500,34046,0.478,0.033,0.166392092,0.127461596,FALSE,FALSE
66,17,22188,0,0,0.000479416,0.079550872,FALSE,FALSE
1665,103,56364,0.136,0,0.014417336,0.217634605,FALSE,FALSE
264,0,54750,0,0,0.002205312,0.211113446,FALSE,FALSE
736,69,36544,0.538,0,0.00631957,0.137554444,TRUE,FALSE
12567,674,46176,0.589,0.026,0.109446231,0.176471301,FALSE,FALSE
667,44,64438,0.188,0.125,0.005718121,0.250256564,FALSE,FALSE
3482,186,29981,0.292,0.051,0.030255485,0.111037487,FALSE,FALSE
596,46,30197,0.091,0,0.005099239,0.111910207,FALSE,FALSE
22369,2397,120432,0.447,0.14,0.194886814,0.476493119,FALSE,FALSE
11787,442,50548,0.516,0.071,0.102647246,0.194135805,FALSE,FALSE
21045,907,23649,0.751,0.02,0.183345972,0.085453855,FALSE,FALSE
33248,1940,20951,0.407,0.06,0.289715227,0.074552933,FALSE,FALSE
19644,590,39105,0.54,0.233,0.171133949,0.147901835,FALSE,FALSE
9489,62,39670,0.854,0.031,0.082616389,0.150184645,TRUE,FALSE
27775,1649,22861,0.397,0.064,0.242009013,0.082270042,FALSE,FALSE
36074,1868,27651,0.271,0.041,0.314348474,0.101623421,FALSE,FALSE
4340,371,33489,0.07,0,0.037734369,0.125211109,FALSE,FALSE
13484,572,35782,0.55,0.015,0.117439398,0.134475681,FALSE,FALSE
1289,186,54107,0.456,0,0.011139876,0.208515487,FALSE,FALSE
451,16,51875,0.714,0,0.003835325,0.199497378,FALSE,FALSE
78,2,52500,0,0,0.000584015,0.20202261,FALSE,FALSE
250,8,50625,0.545,0.091,0.002083279,0.194446914,FALSE,FALSE
522,10,54808,0.75,0.028,0.004454207,0.211347787,FALSE,FALSE
477,62,75313,0.515,0,0.004061958,0.294195602,FALSE,FALSE
2507,205,44451,0.429,0.051,0.021756753,0.169501661,FALSE,FALSE
42605,2202,45415,0.676,0.163,0.371276902,0.173396579,FALSE,FALSE
30728,2144,42778,0.462,0.163,0.267749274,0.162742119,FALSE,FALSE
20748,997,34298,0.65,0.14,0.180757128,0.12847977,FALSE,FALSE
384,19,57578,0.304,0,0.00325131,0.222539616,FALSE,FALSE
2929,192,40455,0.293,0.067,0.025435179,0.153356337,FALSE,FALSE
12832,1084,40610,0.559,0.065,0.111756143,0.153982594,FALSE,FALSE
771,34,35481,0.449,0,0.006624652,0.133259529,FALSE,FALSE
196,14,45417,0.786,0,0.00161258,0.173404659,FALSE,FALSE
717,81,32039,0.321,0,0.006153953,0.119352571,FALSE,FALSE
375,14,27500,0.135,0,0.00317286,0.101013325,FALSE,FALSE
587,30,84250,0.375,0.042,0.005020789,0.330304402,FALSE,FALSE
27671,2676,50739,0.42,0.028,0.241102482,0.194907516,FALSE,FALSE
23959,1998,59394,0.306,0.058,0.208746285,0.22987693,FALSE,FALSE
4860,340,41547,0.204,0.073,0.042267026,0.157768422,FALSE,FALSE
16702,586,69676,0.276,0.052,0.145489571,0.271420029,FALSE,FALSE
26130,2196,27760,0.258,0.022,0.227670127,0.102063822,FALSE,FALSE
297,0,23820,0,0,0.002492961,0.086144758,FALSE,FALSE
6066,229,21867,0.278,0,0.052779303,0.078253913,FALSE,FALSE
19873,1399,49336,0.437,0.088,0.173130061,0.189238875,FALSE,FALSE
917,6,49423,0.848,0.114,0.007897283,0.189590387,FALSE,FALSE
840,68,32857,0.393,0,0.007226101,0.122657595,FALSE,FALSE
4630,207,29901,0.539,0.009,0.040262197,0.110714257,FALSE,FALSE
3714,286,37500,0.426,0.026,0.032277747,0.141417039,FALSE,FALSE
4062,122,96921,0.423,0.405,0.035311141,0.381499947,FALSE,FALSE
4241,29,119196,0.292,0.589,0.036871421,0.47149922,FALSE,FALSE
324,0,6901,1,0,0.002728311,0.017785715,FALSE,FALSE
10842,1240,117127,0.334,0.151,0.094410014,0.463139692,FALSE,FALSE
41002,2587,58896,0.426,0.088,0.357304115,0.227864825,FALSE,FALSE
3769,325,50441,0.169,0,0.032757163,0.193703485,FALSE,FALSE
423,52,73077,0.509,0,0.003591259,0.285161332,FALSE,FALSE
52,9,26875,0,0,0.000357383,0.098488093,FALSE,FALSE
3581,306,63714,0.72,0.075,0.031118433,0.247331335,FALSE,FALSE
5789,234,52250,0.427,0.045,0.050364792,0.201012517,FALSE,FALSE
963,34,50441,0.6,0,0.008298249,0.193703485,FALSE,FALSE
1072,51,44327,0.2,0,0.009248363,0.169000655,FALSE,FALSE
1369,97,36111,0.324,0.054,0.011837208,0.135804963,FALSE,FALSE
5584,232,42734,0.191,0.036,0.048577879,0.162564343,FALSE,FALSE
9152,803,53875,0.493,0.142,0.079678879,0.207578121,FALSE,FALSE
21998,540,47329,0.707,0,0.191652938,0.181129849,FALSE,FALSE
16214,969,60196,0.369,0.136,0.141235846,0.233117308,FALSE,FALSE
41288,2248,41997,0.631,0.179,0.359797076,0.159586589,FALSE,FALSE
37675,2371,28770,0.591,0.096,0.328303827,0.106144597,FALSE,FALSE
26380,2046,44897,0.42,0.034,0.229849289,0.171303666,FALSE,FALSE
1167,103,46786,0.764,0,0.010076445,0.178935928,FALSE,FALSE
4513,346,59932,0.353,0.062,0.039242349,0.23205065,FALSE,FALSE
320,16,14531,0,0,0.002693444,0.048613749,FALSE,FALSE
11222,608,25155,0.243,0.024,0.09772234,0.091538654,FALSE,FALSE
3424,260,43033,0.191,0.069,0.029749919,0.163772414,FALSE,FALSE
529,70,33438,0,0,0.004515224,0.12500505,FALSE,FALSE
8426,694,58016,0.41,0.146,0.073350592,0.224309299,FALSE,FALSE
74,7,38750,0,0,0.000549149,0.146467503,FALSE,FALSE
797,82,39821,0.709,0,0.006851285,0.150794741,FALSE,FALSE
41119,3329,37212,0.485,0.059,0.358323963,0.140253412,FALSE,FALSE
3198,0,15227,0.848,0.017,0.027779957,0.051425847,FALSE,FALSE
15939,1422,75613,0.479,0.152,0.138838768,0.295407714,FALSE,FALSE
16176,1008,39239,0.486,0.14,0.140904614,0.148443245,FALSE,FALSE
14066,820,38834,0.385,0.086,0.122512487,0.146806894,FALSE,FALSE
31356,2051,47977,0.39,0.112,0.273223329,0.18374801,FALSE,FALSE
970,124,53657,0.982,0,0.008359265,0.20669732,FALSE,FALSE
2910,123,31667,0.342,0.088,0.025269562,0.117849553,FALSE,FALSE
10121,658,75254,0.465,0.157,0.088125311,0.293957221,FALSE,FALSE
259,25,42917,0.4,0,0.002161729,0.163303731,FALSE,FALSE
681,24,43375,0.149,0.17,0.005840154,0.165154221,FALSE,FALSE
3835,191,53640,0.505,0.016,0.033332462,0.206628633,FALSE,FALSE
18604,1139,53067,0.338,0.079,0.162068635,0.2043135,FALSE,FALSE
5587,333,47813,0.425,0.117,0.048604029,0.183085389,FALSE,FALSE
39810,2372,44243,0.505,0.073,0.346913871,0.168661263,FALSE,FALSE
37221,2004,27207,0.365,0.054,0.324346469,0.099829496,FALSE,FALSE
7848,573,46356,0.425,0.016,0.06831237,0.177198568,FALSE,FALSE
19692,986,29571,0.519,0.099,0.171552348,0.109380934,FALSE,FALSE
57937,4824,36883,0.392,0.028,0.504920548,0.13892413,FALSE,FALSE
12126,748,43379,0.327,0.059,0.10560219,0.165170382,FALSE,FALSE
31560,1783,43572,0.343,0.077,0.275001525,0.165950174,FALSE,FALSE
25727,849,33240,0.618,0.164,0.224157318,0.124205057,FALSE,FALSE
7127,676,50298,0.1,0.109,0.062027667,0.193125712,FALSE,FALSE
1331,123,43224,0.495,0,0.011505975,0.164544125,FALSE,FALSE
5640,252,32456,0.364,0,0.049066011,0.121037406,FALSE,FALSE
1566,145,24470,0.112,0,0.013554388,0.088771,FALSE,FALSE
1995,145,37321,0.358,0.053,0.017293829,0.140693813,FALSE,FALSE
951,119,40662,0,0,0.008193649,0.154192693,FALSE,FALSE
11295,921,35331,0.34,0,0.098358655,0.132653474,FALSE,FALSE
15295,1052,42416,0.284,0.05,0.133225247,0.161279505,FALSE,FALSE
5008,393,24914,0.436,0.031,0.04355709,0.090564925,FALSE,FALSE
429,49,41750,0.167,0,0.003643559,0.158588617,FALSE,FALSE
10350,692,62649,0.393,0.097,0.090121423,0.243028339,FALSE,FALSE
644,19,38750,1,0,0.005517638,0.146467503,FALSE,FALSE
4015,184,39246,0.198,0,0.034901458,0.148471528,FALSE,FALSE
116,19,26875,0,0,0.000915248,0.098488093,TRUE,FALSE
103,0,35917,0,0,0.000801932,0.135021131,FALSE,FALSE
371,26,31413,0,0,0.003137993,0.116823298,FALSE,FALSE
1723,120,92163,0,0.096,0.014922901,0.36227586,FALSE,FALSE
694,79,38387,0,0,0.005953471,0.145000848,FALSE,FALSE
18371,1609,100905,0.413,0.282,0.160037656,0.397596787,TRUE,FALSE
1362,177,41323,0,0,0.011776191,0.156863379,FALSE,FALSE
589,105,51417,0,0,0.005038223,0.197646888,FALSE,FALSE
9874,708,60750,0.456,0.104,0.085972298,0.235355674,FALSE,FALSE
1795,72,31687,0,0,0.0155505,0.11793036,FALSE,FALSE
24762,1401,42828,0.359,0.034,0.215745753,0.162944138,FALSE,FALSE
10289,865,44034,0.418,0.039,0.089589707,0.167816826,FALSE,FALSE
19999,1455,62224,0.576,0.079,0.174228359,0.241311181,FALSE,FALSE
4048,242,44583,0.444,0.051,0.035189108,0.17003499,FALSE,FALSE
1211,60,40375,0.098,0.033,0.010459978,0.153033107,FALSE,FALSE
7388,356,32469,0.181,0,0.064302712,0.121089931,FALSE,FALSE
1114,145,56250,0.625,0,0.009614463,0.217174003,FALSE,FALSE
1829,80,57625,0.421,0.019,0.015846866,0.222729513,FALSE,FALSE
10767,822,45888,0.365,0.058,0.093756265,0.175307674,FALSE,FALSE
14507,902,44405,0.315,0.033,0.126356528,0.169315804,FALSE,FALSE
981,134,52422,0.545,0.079,0.008455148,0.201707461,FALSE,FALSE
1819,112,42500,0.188,0.089,0.015759699,0.161618896,FALSE,FALSE
11486,422,50785,0.764,0.061,0.100023535,0.195093373,FALSE,FALSE
15466,1304,70466,0.46,0.03,0.134715794,0.274611922,FALSE,FALSE
10695,634,60913,0.755,0.018,0.093128666,0.236014254,FALSE,FALSE
2771,173,52841,0.487,0.042,0.024057948,0.203400377,FALSE,FALSE
2791,209,31645,0.365,0.151,0.024232281,0.117760665,FALSE,FALSE
28520,2764,100588,0.316,0.245,0.248502916,0.396315989,FALSE,FALSE
2744,257,50724,0.466,0.197,0.023822599,0.19484691,FALSE,FALSE
6669,316,52337,0.32,0.34,0.058035442,0.201364029,FALSE,FALSE
2413,214,18671,0.392,0.069,0.020937388,0.065340886,FALSE,FALSE
46357,3830,80127,0.363,0.083,0.403981765,0.31364595,TRUE,FALSE
16420,1147,122473,0.36,0.485,0.143031476,0.484739517,TRUE,FALSE
27236,2428,110580,0.446,0.27,0.23731074,0.43668738,TRUE,FALSE
13515,357,64697,0.571,0.172,0.117709614,0.25130302,TRUE,FALSE
3797,148,103971,0.685,0.131,0.033001229,0.409984566,TRUE,FALSE
45565,3544,82383,0.524,0.125,0.39707818,0.322761028,FALSE,TRUE
42817,3922,99588,0.508,0.152,0.373124831,0.392275618,FALSE,TRUE
12222,1110,94167,0.548,0.174,0.106438988,0.370372765,FALSE,TRUE
19110,1509,98226,0.526,0.229,0.166479259,0.386772632,FALSE,TRUE
